,0,1,2,3,4,5,6,7,8,9,10,11,12
5735,4,0,0,1,1,1,1,1,0,0,0,b,9
5736,5,0,0,1,0,0,0,1,1,1,0,b,9
5737,6,0,0,1,0,0,0,0,1,0,0,b,9
5738,7,0,0,1,0,0,0,0,1,0,0,b,9
5739,8,0,0,1,1,1,1,0,0,0,0,b,9
5740,9,0,1,0,0,1,0,0,0,0,0,b,9
5741,0,0,0,0,0,0,0,0,0,0,0,d,22
5742,1,0,0,0,0,0,0,0,1,0,1,d,22
5743,2,0,0,0,0,0,0,0,0,1,0,d,22
5744,3,0,0,0,0,1,0,0,1,0,0,d,22
5745,4,0,0,0,1,0,0,1,0,0,0,d,22
5746,5,0,0,1,0,0,0,0,1,0,0,d,22
5747,6,0,0,1,0,1,0,1,1,0,0,d,22
5748,7,0,0,0,0,1,0,0,1,1,0,d,22
5749,8,1,1,0,1,1,1,1,1,0,0,d,22
5750,9,0,0,0,0,0,0,0,0,0,0,d,22
5751,0,1,0,0,0,0,0,1,0,0,0,f,30
5752,1,1,0,0,0,1,1,1,0,0,0,f,30
5753,2,0,0,1,0,1,0,0,1,1,1,f,30
5754,3,0,0,0,1,0,0,1,1,0,0,f,30
5755,4,0,0,1,1,1,0,1,0,0,1,f,30
5756,5,1,0,0,0,1,0,1,1,1,0,f,30
5757,6,0,0,0,0,1,1,1,0,0,0,f,30
5758,7,0,0,0,0,1,1,0,0,0,0,f,30
5759,8,0,0,0,0,1,1,0,0,1,0,f,30
5760,9,0,1,0,1,0,0,0,1,0,0,f,30
5761,0,0,0,0,0,0,0,1,0,0,1,b,21
5762,1,1,0,1,0,0,0,0,0,0,0,b,21
5763,2,0,0,1,1,1,1,0,0,1,0,b,21
5764,3,1,0,1,0,0,1,1,0,0,0,b,21
5765,4,0,0,1,1,1,1,0,0,0,0,b,21
5766,5,0,0,1,0,0,1,0,1,0,0,b,21
5767,6,0,0,1,0,0,0,1,1,0,0,b,21
5768,7,0,0,1,0,0,1,0,1,0,0,b,21
5769,8,0,1,1,1,1,1,1,0,0,1,b,21
5770,9,0,0,1,0,0,0,1,0,1,0,b,21
5771,0,0,0,0,0,0,1,1,0,0,1,d,9
5772,1,0,0,0,0,0,0,0,1,0,0,d,9
5773,2,0,0,0,1,0,0,0,1,0,0,d,9
5774,3,0,0,0,0,0,0,0,1,0,0,d,9
5775,4,0,0,0,0,1,1,1,0,1,0,d,9
5776,5,0,0,1,0,0,1,0,1,0,0,d,9
5777,6,0,0,1,0,0,0,0,1,0,0,d,9
5778,7,0,0,1,0,0,0,0,1,0,0,d,9
5779,8,0,0,0,1,1,1,1,1,0,0,d,9
5780,9,0,0,0,0,0,0,1,0,0,0,d,9
5781,0,0,0,1,0,1,0,0,1,0,0,f,28
5782,1,0,0,0,0,0,1,1,0,1,1,f,28
5783,2,0,0,0,0,0,0,1,0,0,0,f,28
5784,3,0,0,0,0,1,0,0,0,0,0,f,28
5785,4,0,0,1,1,1,1,1,0,0,1,f,28
5786,5,0,1,0,0,1,0,1,0,0,0,f,28
5787,6,0,0,0,1,1,0,0,0,0,0,f,28
5788,7,0,0,0,0,1,0,1,0,1,0,f,28
5789,8,1,1,0,0,1,0,0,1,0,1,f,28
5790,9,0,0,1,0,0,0,0,1,1,0,f,28
5791,0,1,0,0,0,0,1,0,0,0,1,b,20
5792,1,0,0,1,1,0,0,0,1,1,0,b,20
5793,2,0,0,1,0,0,0,0,0,1,1,b,20
5794,3,1,0,0,0,0,0,0,1,0,0,b,20
5795,4,0,0,1,1,1,1,1,0,0,0,b,20
5796,5,0,1,1,0,0,0,0,1,0,0,b,20
5797,6,0,0,1,0,0,0,0,1,0,0,b,20
5798,7,1,0,1,1,0,0,0,1,0,0,b,20
5799,8,0,0,1,1,1,1,1,0,0,0,b,20
5800,9,0,1,0,0,0,0,0,0,0,1,b,20
5801,0,1,0,0,0,0,0,0,1,0,0,d,23
5802,1,0,0,0,0,0,0,1,1,0,0,d,23
5803,2,1,0,0,0,0,0,1,1,0,0,d,23
5804,3,0,0,0,0,1,0,0,1,0,0,d,23
5805,4,0,0,0,1,0,1,1,1,0,0,d,23
5806,5,0,0,1,0,1,0,0,1,0,0,d,23
5807,6,1,1,0,0,0,0,0,1,0,0,d,23
5808,7,0,0,1,0,1,0,0,1,0,0,d,23
5809,8,0,0,0,1,1,1,1,1,0,0,d,23
5810,9,0,0,0,0,0,0,0,0,0,1,d,23
5811,0,0,0,0,1,1,0,0,0,0,0,f,22
5812,1,0,0,1,0,0,1,1,0,1,0,f,22
5813,2,0,0,0,1,1,0,0,0,0,0,f,22
5814,3,0,1,0,0,1,0,0,0,1,0,f,22
5815,4,0,0,1,1,1,1,0,0,0,0,f,22
5816,5,0,0,0,0,1,0,1,0,0,0,f,22
5817,6,0,0,0,0,1,0,0,0,1,0,f,22
5818,7,1,0,0,0,1,0,0,0,1,0,f,22
5819,8,0,0,0,0,0,0,0,0,0,1,f,22
5820,9,0,0,0,0,0,0,0,0,0,0,f,22
5821,0,0,0,0,0,0,0,0,0,0,0,b,7
5822,1,0,0,1,0,0,0,0,0,0,0,b,7
5823,2,0,0,1,1,0,0,0,0,0,0,b,7
5824,3,1,0,0,0,0,0,0,0,0,0,b,7
5825,4,0,1,1,1,1,1,0,0,0,0,b,7
5826,5,0,0,1,0,0,0,0,1,0,0,b,7
5827,6,0,0,1,0,0,0,0,1,0,0,b,7
5828,7,0,0,1,0,0,0,0,1,1,0,b,7
5829,8,0,0,1,1,1,1,1,0,0,0,b,7
5830,9,0,0,1,0,0,0,0,0,0,0,b,7
5831,0,0,0,0,0,0,0,1,0,0,0,d,11
5832,1,0,0,0,0,0,0,0,1,0,0,d,11
5833,2,0,0,0,0,0,0,0,1,0,0,d,11
5834,3,0,0,1,0,0,0,0,1,0,0,d,11
5835,4,0,0,0,1,1,1,1,1,0,0,d,11
5836,5,1,0,1,0,0,1,0,1,0,0,d,11
5837,6,0,1,1,0,0,0,0,1,0,0,d,11
5838,7,1,0,1,0,0,0,0,1,0,0,d,11
5839,8,0,1,0,0,1,1,1,0,0,0,d,11
5840,9,0,0,0,0,0,0,0,0,0,0,d,11
5841,0,0,0,0,0,0,0,0,0,0,0,f,7
5842,1,0,0,0,0,0,1,1,0,0,0,f,7
5843,2,0,1,0,0,1,0,1,0,0,0,f,7
5844,3,1,0,0,0,0,0,0,0,0,0,f,7
5845,4,0,0,1,1,1,1,1,0,0,0,f,7
5846,5,0,0,0,0,1,0,0,0,0,0,f,7
5847,6,0,0,0,0,1,0,1,0,1,1,f,7
5848,7,0,0,0,0,1,0,0,0,0,0,f,7
5849,8,0,0,0,0,1,0,0,0,0,0,f,7
5850,9,0,0,0,0,0,0,0,0,0,0,f,7
5851,0,0,0,0,0,0,0,0,1,0,1,b,29
5852,1,0,0,0,0,1,0,0,1,0,1,b,29
5853,2,1,0,0,0,0,0,0,0,0,0,b,29
5854,3,0,0,1,0,0,0,0,0,0,0,b,29
5855,4,0,0,1,1,1,0,1,0,0,1,b,29
5856,5,0,0,1,1,1,0,1,1,0,0,b,29
5857,6,0,1,1,0,0,0,0,1,0,0,b,29
5858,7,0,0,1,0,0,0,0,1,0,0,b,29
5859,8,0,1,1,1,1,1,1,0,1,0,b,29
5860,9,0,0,0,0,0,1,0,0,0,0,b,29
5861,0,0,0,0,1,1,0,0,0,0,0,d,28
5862,1,0,1,0,1,1,1,0,1,0,0,d,28
5863,2,0,0,0,1,0,0,0,1,0,0,d,28
5864,3,0,0,0,1,0,0,0,1,0,0,d,28
5865,4,0,0,0,1,1,1,1,1,1,0,d,28
5866,5,0,1,1,1,1,0,0,1,1,0,d,28
5867,6,1,0,0,0,0,0,0,1,0,0,d,28
5868,7,0,0,1,0,0,0,0,1,0,0,d,28
5869,8,1,0,0,1,0,0,1,1,0,0,d,28
5870,9,0,0,1,0,0,1,1,0,1,0,d,28
5871,0,0,0,0,0,0,0,0,0,1,1,f,25
5872,1,0,1,0,0,0,1,0,0,1,0,f,25
5873,2,0,0,0,0,1,1,0,1,0,0,f,25
5874,3,0,0,0,0,1,0,0,0,0,0,f,25
5875,4,0,0,1,1,0,1,1,0,0,0,f,25
5876,5,0,0,0,0,0,0,0,1,0,0,f,25
5877,6,0,0,0,0,1,0,0,0,1,0,f,25
5878,7,0,0,0,0,0,0,0,1,0,0,f,25
5879,8,1,0,0,0,1,0,0,0,1,0,f,25
5880,9,0,0,1,0,0,0,0,1,0,0,f,25
5881,0,0,0,0,0,0,1,0,0,0,0,b,19
5882,1,1,0,0,0,0,0,0,0,0,0,b,19
5883,2,0,0,1,0,0,0,0,0,0,0,b,19
5884,3,1,0,1,0,1,0,0,0,1,0,b,19
5885,4,0,1,1,1,1,1,1,0,0,0,b,19
5886,5,0,1,1,0,0,0,1,1,0,0,b,19
5887,6,0,0,0,0,0,0,0,1,0,0,b,19
5888,7,1,0,1,0,0,0,0,1,0,0,b,19
5889,8,1,0,0,0,1,1,1,0,0,0,b,19
5890,9,0,0,1,0,0,1,1,0,0,0,b,19
5891,0,0,1,0,0,0,0,0,0,0,1,d,25
5892,1,0,0,0,0,0,0,0,1,0,0,d,25
5893,2,0,0,0,0,0,0,0,1,0,0,d,25
5894,3,0,0,0,1,0,0,0,0,0,0,d,25
5895,4,0,0,0,1,1,1,1,0,0,0,d,25
5896,5,1,0,1,1,0,0,0,1,0,1,d,25
5897,6,0,0,0,0,0,0,0,1,0,0,d,25
5898,7,0,0,1,0,0,0,0,1,0,0,d,25
5899,8,1,0,0,1,1,1,1,1,1,0,d,25
5900,9,0,0,0,1,0,0,0,0,1,0,d,25
5901,0,0,1,1,0,0,1,0,0,0,0,f,16
5902,1,0,0,0,0,0,1,1,0,0,0,f,16
5903,2,1,0,1,1,1,0,1,0,0,0,f,16
5904,3,0,0,0,0,1,0,0,0,0,0,f,16
5905,4,0,0,1,1,1,1,1,1,0,0,f,16
5906,5,0,1,0,0,1,0,0,0,0,1,f,16
5907,6,0,0,0,0,1,0,1,1,0,0,f,16
5908,7,0,0,0,0,1,0,0,0,0,0,f,16
5909,8,0,0,0,0,1,0,0,0,1,0,f,16
5910,9,0,0,1,0,0,0,0,0,0,0,f,16
5911,0,0,0,0,1,0,0,0,0,0,0,b,18
5912,1,0,0,1,0,0,0,0,1,0,0,b,18
5913,2,0,0,1,0,0,0,0,0,0,0,b,18
5914,3,0,0,0,0,0,0,0,0,0,1,b,18
5915,4,0,0,1,1,0,1,1,0,1,1,b,18
5916,5,0,0,0,0,0,0,1,1,0,0,b,18
5917,6,0,0,0,0,0,1,0,0,0,0,b,18
5918,7,0,0,0,0,1,0,0,1,0,0,b,18
5919,8,0,0,1,1,1,1,1,0,0,1,b,18
5920,9,0,0,0,0,0,1,0,0,0,0,b,18
5921,0,0,0,0,1,0,0,0,0,0,0,d,7
5922,1,0,0,0,0,0,0,0,1,0,0,d,7
5923,2,0,0,0,0,0,0,1,1,0,0,d,7
5924,3,0,0,0,0,0,0,0,1,0,0,d,7
5925,4,0,0,0,1,1,1,1,1,0,0,d,7
5926,5,0,0,0,0,0,0,1,1,0,0,d,7
5927,6,0,0,1,0,0,0,0,1,0,0,d,7
5928,7,0,0,1,0,0,0,0,1,0,0,d,7
5929,8,0,0,0,1,1,1,1,1,0,0,d,7
5930,9,0,0,0,0,0,0,0,0,0,1,d,7
5931,0,0,0,0,0,0,0,0,0,0,0,f,1
5932,1,0,0,0,0,0,1,1,0,0,0,f,1
5933,2,0,0,0,0,1,0,0,0,0,0,f,1
5934,3,0,0,0,0,1,0,0,0,0,0,f,1
5935,4,0,0,1,1,1,1,1,0,0,0,f,1
5936,5,0,0,0,0,1,0,0,0,0,0,f,1
5937,6,0,0,0,0,1,0,0,1,0,0,f,1
5938,7,0,0,0,0,1,0,0,0,0,0,f,1
5939,8,0,0,0,0,1,0,0,0,0,0,f,1
5940,9,0,0,0,0,0,0,0,0,0,0,f,1
5941,0,0,0,0,1,0,0,1,0,0,1,b,16
5942,1,0,1,1,0,0,1,0,0,0,0,b,16
5943,2,0,0,1,1,0,0,0,1,0,0,b,16
5944,3,0,0,1,0,0,0,0,0,0,0,b,16
5945,4,1,0,1,1,1,1,1,0,0,0,b,16
5946,5,1,0,1,0,0,0,0,1,0,0,b,16
5947,6,0,0,1,0,0,0,0,1,0,0,b,16
5948,7,1,0,1,1,0,0,0,1,0,0,b,16
5949,8,0,0,1,1,1,1,0,0,0,0,b,16
5950,9,0,0,0,0,0,0,1,0,1,0,b,16
5951,0,0,0,0,0,0,0,0,0,1,0,d,13
5952,1,0,0,0,0,0,0,0,1,0,0,d,13
5953,2,0,0,0,0,0,0,0,1,0,1,d,13
5954,3,1,0,0,0,1,0,0,0,0,0,d,13
5955,4,0,0,0,1,0,1,1,1,0,0,d,13
5956,5,0,0,1,0,1,0,0,1,0,0,d,13
5957,6,0,1,1,0,0,0,0,1,0,0,d,13
5958,7,0,0,0,0,0,0,0,1,0,0,d,13
5959,8,0,1,0,1,1,1,0,1,0,0,d,13
5960,9,0,0,0,0,0,0,0,0,0,0,d,13
5961,0,1,0,0,0,0,0,0,0,0,0,f,20
5962,1,0,0,0,0,0,1,1,0,0,0,f,20
5963,2,0,0,0,0,1,0,0,0,0,0,f,20
5964,3,0,0,0,1,0,0,0,0,0,0,f,20
5965,4,0,0,1,1,1,1,0,0,0,1,f,20
5966,5,1,0,0,0,1,0,0,0,0,0,f,20
5967,6,0,0,0,0,1,0,0,1,0,1,f,20
5968,7,0,0,1,0,1,0,1,0,0,0,f,20
5969,8,0,0,1,0,1,0,0,0,0,0,f,20
5970,9,0,1,1,1,0,0,0,0,0,0,f,20
5971,0,0,0,0,0,0,0,0,0,0,0,b,3
5972,1,0,0,1,0,1,0,0,0,0,0,b,3
5973,2,0,0,1,0,0,0,0,0,0,0,b,3
5974,3,0,0,1,0,0,0,0,0,0,0,b,3
5975,4,0,1,1,1,0,1,1,0,0,0,b,3
5976,5,0,0,1,0,0,0,0,1,0,0,b,3
5977,6,0,0,1,0,0,0,0,1,0,0,b,3
5978,7,0,0,1,0,0,0,0,1,0,0,b,3
5979,8,0,0,1,1,1,1,1,0,0,0,b,3
5980,9,0,0,0,0,0,0,0,0,0,0,b,3
5981,0,0,1,0,0,0,0,0,0,0,0,d,30
5982,1,0,0,0,0,0,0,0,1,1,0,d,30
5983,2,1,0,0,0,1,0,0,1,0,1,d,30
5984,3,0,0,0,1,0,0,0,0,0,0,d,30
5985,4,0,0,0,1,0,0,1,1,0,0,d,30
5986,5,0,0,1,1,0,0,0,1,0,1,d,30
5987,6,0,0,0,0,0,0,0,0,0,0,d,30
5988,7,1,0,0,0,0,0,0,1,0,0,d,30
5989,8,1,0,0,1,0,1,1,0,1,1,d,30
5990,9,0,1,1,0,0,0,1,0,1,0,d,30
5991,0,0,0,0,0,0,0,0,0,0,0,f,9
5992,1,0,1,0,0,0,1,1,0,0,0,f,9
5993,2,0,0,0,0,1,0,0,0,0,0,f,9
5994,3,0,0,0,0,1,0,0,0,0,0,f,9
5995,4,0,1,1,1,1,1,1,0,0,0,f,9
5996,5,0,0,0,0,1,0,0,0,0,0,f,9
5997,6,0,0,0,0,1,0,0,0,0,0,f,9
5998,7,0,0,0,0,0,0,1,0,0,0,f,9
5999,8,0,0,0,0,1,0,0,0,1,0,f,9
6000,9,0,0,0,0,0,0,0,0,0,0,f,9
6001,0,0,0,0,0,0,0,0,0,0,0,b,4
6002,1,0,0,1,0,0,0,0,0,0,0,b,4
6003,2,0,0,1,0,0,0,0,0,0,0,b,4
6004,3,0,0,1,0,0,0,0,0,0,0,b,4
6005,4,0,0,1,1,1,1,1,0,0,0,b,4
6006,5,0,0,1,0,0,0,0,1,0,0,b,4
6007,6,0,0,1,0,0,0,0,1,0,1,b,4
6008,7,0,0,1,0,0,0,0,1,0,0,b,4
6009,8,0,0,1,1,1,1,1,0,0,1,b,4
6010,9,0,0,0,1,0,0,0,0,0,1,b,4
6011,0,1,1,0,0,0,1,0,0,0,0,d,31
6012,1,1,0,0,0,0,0,0,1,0,0,d,31
6013,2,0,0,0,0,0,0,1,1,0,0,d,31
6014,3,1,0,0,0,0,1,0,1,0,0,d,31
6015,4,0,0,1,1,1,0,0,1,0,0,d,31
6016,5,0,0,1,0,0,0,1,0,0,0,d,31
6017,6,1,1,0,0,0,1,1,1,0,0,d,31
6018,7,0,0,1,1,0,1,1,1,0,0,d,31
6019,8,0,0,0,0,1,1,1,1,0,0,d,31
6020,9,0,1,0,0,1,0,1,0,1,0,d,31
6021,0,1,0,1,0,0,0,0,0,1,0,f,15
6022,1,0,0,0,0,0,1,1,0,0,0,f,15
6023,2,0,0,0,0,1,0,0,0,1,0,f,15
6024,3,0,0,0,0,0,0,0,0,0,0,f,15
6025,4,0,0,1,1,1,1,1,0,0,0,f,15
6026,5,0,0,0,0,1,0,0,0,0,0,f,15
6027,6,0,0,0,0,1,0,0,1,0,0,f,15
6028,7,0,0,0,0,0,0,0,0,0,0,f,15
6029,8,0,0,0,1,1,0,0,0,1,0,f,15
6030,9,0,0,0,1,0,0,1,0,0,0,f,15
6031,0,0,0,0,0,1,0,0,0,0,1,b,24
6032,1,1,1,1,1,1,1,0,0,0,0,b,24
6033,2,0,1,1,1,0,0,0,0,0,0,b,24
6034,3,0,0,1,0,0,1,1,0,0,0,b,24
6035,4,0,0,1,1,1,1,1,0,0,0,b,24
6036,5,0,0,1,0,0,0,0,1,0,0,b,24
6037,6,1,0,1,1,1,0,1,0,0,0,b,24
6038,7,0,0,1,0,0,0,0,1,0,0,b,24
6039,8,0,0,1,1,1,1,1,0,0,0,b,24
6040,9,1,0,0,0,1,0,1,0,0,1,b,24
6041,0,0,0,1,0,0,0,0,0,0,0,d,31
6042,1,0,0,0,0,0,0,0,0,0,0,d,31
6043,2,0,1,0,0,0,0,0,1,1,0,d,31
6044,3,0,0,0,0,0,0,0,0,1,0,d,31
6045,4,1,0,0,1,1,1,0,1,0,0,d,31
6046,5,1,0,1,0,0,0,0,1,1,0,d,31
6047,6,0,0,1,0,1,0,0,1,0,0,d,31
6048,7,0,0,1,0,0,0,0,1,0,1,d,31
6049,8,0,0,1,1,1,0,1,1,0,0,d,31
6050,9,0,1,1,1,1,0,0,0,0,1,d,31
6051,0,0,1,1,0,1,0,0,0,0,0,f,13
6052,1,0,1,0,1,0,1,1,0,0,0,f,13
6053,2,0,0,0,0,1,0,0,0,0,0,f,13
6054,3,0,0,0,0,1,0,0,1,0,0,f,13
6055,4,0,0,1,1,1,1,1,0,0,0,f,13
6056,5,0,0,0,1,0,0,0,0,0,0,f,13
6057,6,0,0,1,0,1,1,0,0,0,0,f,13
6058,7,0,0,0,0,1,0,0,0,0,0,f,13
6059,8,0,0,0,0,1,0,1,0,0,0,f,13
6060,9,0,0,0,0,0,0,0,0,0,0,f,13
6061,0,1,0,0,0,0,0,0,0,0,0,b,25
6062,1,0,0,1,1,1,1,0,1,0,0,b,25
6063,2,1,0,1,0,0,0,0,0,0,0,b,25
6064,3,0,0,1,1,1,1,0,0,1,0,b,25
6065,4,0,0,0,1,1,1,1,1,0,0,b,25
6066,5,0,0,1,1,0,0,0,0,0,0,b,25
6067,6,0,1,1,0,0,0,0,1,0,0,b,25
6068,7,0,1,1,0,0,0,0,1,0,0,b,25
6069,8,0,0,0,1,1,1,0,1,0,0,b,25
6070,9,0,0,0,0,0,0,1,0,1,0,b,25
6071,0,0,0,1,0,1,1,0,0,0,1,d,21
6072,1,0,1,0,0,1,0,0,1,1,0,d,21
6073,2,0,0,0,0,0,0,1,1,0,1,d,21
6074,3,0,0,0,0,0,1,1,1,0,1,d,21
6075,4,0,0,0,1,1,1,1,1,0,0,d,21
6076,5,0,0,1,0,0,0,0,1,0,0,d,21
6077,6,0,0,1,0,0,0,0,1,0,0,d,21
6078,7,0,1,1,0,1,0,0,1,0,0,d,21
6079,8,0,0,0,1,1,0,1,1,0,0,d,21
6080,9,0,0,1,0,0,0,0,1,0,0,d,21
6081,0,0,0,0,0,0,0,0,0,0,0,f,2
6082,1,0,0,0,0,0,1,1,0,0,0,f,2
6083,2,0,0,0,0,1,0,0,0,1,0,f,2
6084,3,0,0,0,0,1,0,0,0,0,0,f,2
6085,4,0,0,1,1,1,1,1,0,0,0,f,2
6086,5,0,0,0,0,1,0,0,0,0,0,f,2
6087,6,0,0,0,0,1,0,0,0,0,0,f,2
6088,7,0,0,0,0,1,0,0,0,0,1,f,2
6089,8,0,0,0,0,1,0,0,0,0,0,f,2
6090,9,0,0,0,0,0,0,0,0,0,0,f,2
6091,0,0,0,0,0,0,0,0,0,0,0,b,5
6092,1,0,0,1,0,0,0,0,0,0,0,b,5
6093,2,0,0,1,0,0,0,0,0,0,0,b,5
6094,3,1,0,1,0,0,0,0,0,0,0,b,5
6095,4,0,0,1,1,0,0,1,0,0,0,b,5
6096,5,0,0,1,0,0,0,0,1,0,0,b,5
6097,6,0,0,1,0,0,0,0,1,0,0,b,5
6098,7,0,0,1,0,0,0,0,1,0,1,b,5
6099,8,0,0,1,1,1,1,1,0,0,0,b,5
6100,9,0,0,0,0,0,0,1,0,0,0,b,5
6101,0,0,0,0,0,0,0,0,0,0,0,d,2
6102,1,0,0,0,0,0,0,0,1,0,0,d,2
6103,2,0,0,0,0,0,1,0,1,0,0,d,2
6104,3,0,0,0,0,0,0,0,1,0,0,d,2
6105,4,0,0,0,1,1,1,1,1,0,0,d,2
6106,5,0,0,1,0,0,0,0,1,0,0,d,2
6107,6,0,0,1,0,0,0,0,1,0,0,d,2
6108,7,0,0,1,0,0,0,0,1,0,0,d,2
6109,8,0,0,0,1,1,1,1,1,0,0,d,2
6110,9,1,0,0,0,0,0,0,0,0,0,d,2
6111,0,1,0,0,0,0,0,0,0,0,0,f,9
6112,1,0,0,0,1,0,1,1,0,0,0,f,9
6113,2,0,0,0,0,1,0,0,0,0,0,f,9
6114,3,0,0,0,0,1,0,0,0,0,0,f,9
6115,4,0,0,0,1,1,1,1,0,1,0,f,9
6116,5,0,0,1,0,0,0,0,1,0,0,f,9
6117,6,0,0,0,0,1,1,0,0,0,0,f,9
6118,7,0,0,0,0,1,0,0,0,0,0,f,9
6119,8,0,0,0,0,1,0,0,0,0,0,f,9
6120,9,0,0,0,1,0,0,0,0,0,0,f,9
6121,0,0,0,0,0,0,0,0,0,0,0,b,1
6122,1,0,0,1,0,0,0,0,0,0,0,b,1
6123,2,0,0,1,0,0,0,0,0,0,0,b,1
6124,3,0,0,1,0,0,0,0,0,0,0,b,1
6125,4,0,0,1,1,1,1,1,0,0,0,b,1
6126,5,0,0,1,0,0,0,0,1,0,0,b,1
6127,6,0,0,1,0,0,0,0,1,0,0,b,1
6128,7,0,0,1,0,1,0,0,1,0,0,b,1
6129,8,0,0,1,1,1,1,1,0,0,0,b,1
6130,9,0,0,0,0,0,0,0,0,0,0,b,1
6131,0,0,0,0,0,0,0,0,1,1,0,d,10
6132,1,0,1,0,0,0,0,0,0,0,0,d,10
6133,2,0,0,0,0,0,0,0,1,0,0,d,10
6134,3,0,1,0,0,0,0,1,1,0,0,d,10
6135,4,0,0,0,0,1,1,1,1,0,1,d,10
6136,5,0,0,1,0,0,0,0,1,0,0,d,10
6137,6,0,0,1,1,0,0,0,1,0,0,d,10
6138,7,0,0,1,0,1,0,0,1,0,0,d,10
6139,8,0,0,0,1,1,1,1,1,0,0,d,10
6140,9,0,0,0,0,0,0,0,0,0,0,d,10
6141,0,1,0,0,0,0,0,0,0,0,0,f,28
6142,1,0,0,0,0,0,1,1,0,0,0,f,28
6143,2,0,0,0,0,0,0,1,0,0,0,f,28
6144,3,0,1,1,0,1,0,0,0,0,0,f,28
6145,4,0,0,0,1,1,1,0,0,0,1,f,28
6146,5,0,0,0,1,0,1,0,0,0,0,f,28
6147,6,0,0,0,0,1,0,0,1,0,1,f,28
6148,7,0,0,1,0,1,0,0,1,0,0,f,28
6149,8,0,0,0,1,0,0,0,1,0,1,f,28
6150,9,0,0,0,0,0,0,1,0,0,0,f,28
6151,0,0,0,0,0,0,0,0,0,0,0,b,11
6152,1,0,0,1,0,0,0,0,0,0,0,b,11
6153,2,1,1,1,0,0,0,0,0,0,0,b,11
6154,3,0,0,0,0,0,0,0,1,0,0,b,11
6155,4,0,0,1,1,1,1,0,0,0,0,b,11
6156,5,0,1,1,0,0,0,0,1,1,0,b,11
6157,6,0,0,1,0,0,1,0,1,1,0,b,11
6158,7,0,0,1,0,0,0,0,1,0,0,b,11
6159,8,0,0,1,1,1,0,0,0,0,0,b,11
6160,9,0,0,0,0,0,0,0,0,0,0,b,11
6161,0,0,0,0,0,0,0,0,1,0,0,d,13
6162,1,0,0,0,0,0,1,0,1,0,0,d,13
6163,2,0,0,0,0,0,0,0,1,0,0,d,13
6164,3,0,0,1,0,0,0,0,0,0,0,d,13
6165,4,0,0,0,1,0,1,1,0,0,0,d,13
6166,5,0,0,1,0,1,0,0,1,0,0,d,13
6167,6,0,0,0,0,0,0,0,1,0,0,d,13
6168,7,0,0,0,0,0,0,0,1,0,0,d,13
6169,8,0,0,0,1,1,1,1,1,0,0,d,13
6170,9,0,0,0,1,0,0,0,0,1,0,d,13
6171,0,0,0,0,0,0,0,0,0,0,0,f,14
6172,1,0,0,0,0,0,1,1,1,0,0,f,14
6173,2,0,1,0,0,1,0,0,0,0,0,f,14
6174,3,0,0,1,0,1,0,1,0,0,0,f,14
6175,4,0,0,1,1,1,1,1,0,0,0,f,14
6176,5,0,0,1,0,1,1,0,0,0,0,f,14
6177,6,1,0,0,0,1,0,0,0,0,1,f,14
6178,7,0,1,0,0,1,0,0,1,0,0,f,14
6179,8,1,0,0,0,1,0,0,0,0,0,f,14
6180,9,0,0,0,1,0,0,0,0,0,0,f,14
6181,0,0,0,0,0,0,0,0,0,0,0,b,10
6182,1,1,1,1,0,0,0,0,1,0,0,b,10
6183,2,0,0,0,0,0,0,0,0,0,0,b,10
6184,3,0,0,1,1,0,0,0,0,0,0,b,10
6185,4,0,1,1,1,1,1,1,0,0,0,b,10
6186,5,0,0,1,0,0,1,1,1,0,0,b,10
6187,6,0,1,1,0,0,0,0,1,0,0,b,10
6188,7,0,0,1,0,0,0,0,1,0,0,b,10
6189,8,0,0,1,1,1,1,0,0,0,0,b,10
6190,9,0,0,0,0,0,0,0,0,0,0,b,10
6191,0,1,0,0,0,1,0,0,0,0,0,d,30
6192,1,0,0,0,0,0,0,0,1,0,0,d,30
6193,2,0,0,1,0,0,0,0,1,1,0,d,30
6194,3,0,0,0,0,0,0,0,1,1,0,d,30
6195,4,0,1,0,1,0,1,1,1,0,0,d,30
6196,5,0,0,1,0,1,0,1,1,0,0,d,30
6197,6,1,0,0,0,0,1,0,0,0,0,d,30
6198,7,0,0,0,0,1,0,0,0,0,0,d,30
6199,8,0,0,0,1,1,1,1,1,0,1,d,30
6200,9,0,0,0,0,0,0,1,1,1,0,d,30
6201,0,1,1,1,0,1,0,0,1,0,0,f,31
6202,1,0,0,0,0,0,1,1,0,1,0,f,31
6203,2,1,0,0,0,1,0,0,0,0,0,f,31
6204,3,0,0,0,0,1,1,0,0,0,0,f,31
6205,4,0,0,1,1,1,1,1,0,0,0,f,31
6206,5,0,0,0,0,1,0,1,0,0,0,f,31
6207,6,0,0,0,0,0,0,0,1,0,0,f,31
6208,7,0,1,0,1,0,0,1,0,0,0,f,31
6209,8,0,0,0,0,1,0,0,1,0,1,f,31
6210,9,1,0,1,0,0,0,1,0,0,1,f,31
6211,0,0,0,0,0,0,0,0,0,1,1,b,24
6212,1,1,1,1,1,0,0,0,0,0,0,b,24
6213,2,0,1,1,0,0,1,0,0,0,0,b,24
6214,3,0,0,1,0,1,0,0,0,0,0,b,24
6215,4,0,0,1,0,1,1,1,1,0,1,b,24
